id,ident,type,name,latitude_deg,longitude_deg,elevation_ft,continent,country_name,iso_country,region_name,iso_region,local_region,municipality,scheduled_service,gps_code,iata_code,local_code,home_link,wikipedia_link,keywords,score,last_updated
314908,CN-0032,closed,"Kunming Wujiaba International Airport",24.9924,102.7435,6221,AS,China,CN,"Yunnan Province",CN-53,53,Kunming,0,,,,,https://en.wikipedia.org/wiki/Kunming_Wujiaba_International_Airport,"KMG, ZPPP",0,2015-07-02T23:15:05+00:00
342095,ZUTF,large_airport,"Chengdu Tianfu International Airport",30.31252,104.441284,1440,AS,China,CN,"Sichuan Province",CN-51,51,"Chengdu (Jianyang)",1,ZUTF,TFU,,,https://en.wikipedia.org/wiki/Chengdu_Tianfu_International_Airport,,1000,2022-08-29T14:18:03+00:00
30788,ZUBD,medium_airport,"Qamdo Bangda Airport",30.553600311279297,97.1082992553711,14219,AS,China,CN,"Tibet Autonomous Region",CN-54,54,Bangda,1,ZUBD,BPX,,,https://en.wikipedia.org/wiki/Bangda_Airport,,750,2008-06-17T13:18:19+00:00
30829,ZBCF,medium_airport,"Chifeng Yulong Airport",42.157708,118.839455,,AS,China,CN,"Inner Mongolia Autonomous Region",CN-15,15,Chifeng,1,ZBCF,CIF,,,,,750,2022-08-03T01:12:52+00:00
30929,ZLDH,medium_airport,"Dunhuang Mogao International Airport",40.161098,94.809196,,AS,China,CN,"Gansu Province",CN-62,62,Dunhuang,1,ZLDH,DNH,,,https://en.wikipedia.org/wiki/Dunhuang_Airport,,750,2021-12-31T04:35:52+00:00
31576,ZYHE,medium_airport,"Heihe Aihui Airport",50.171621,127.308884,1047,AS,China,CN,"Heilongjiang Province",CN-23,23,Heihe,1,ZYHE,HEK,,,https://en.wikipedia.org/wiki/Heihe_Aihui_Airport,,750,2021-12-22T18:13:49+00:00
27234,ZWSH,medium_airport,"Kashgar Airport",39.5429000854,76.0199966431,4529,AS,China,CN,"Xinjiang Autonomous Region",CN-65,65,Kashgar,1,ZWSH,KHG,,,https://en.wikipedia.org/wiki/Kashgar_Airport,"Kashi Airport",750,2010-09-02T14:53:39+00:00
31771,ZWKL,medium_airport,"Korla Licheng Airport",41.614979,86.140817,3041,AS,China,CN,"Xinjiang Autonomous Region",CN-65,65,Korla,1,ZWKL,KRL,,,https://en.wikipedia.org/wiki/Korla_Licheng_Airport,,750,2024-04-15T20:10:10+00:00
32743,ZGZJ,closed,"Zhanjiang Xintang Airport",21.21469,110.358406,125,AS,China,CN,"Guangdong Province",CN-44,44,"Zhanjiang (Xiashan)",0,,,,,https://en.wikipedia.org/wiki/Zhanjiang_Airport,"ZHA, ZGZJ",750,2024-03-17T20:56:58+00:00
44191,CN-0113,medium_airport,"Altay Xuedu Airport",47.749886,88.085808,2460,AS,China,CN,"Xinjiang Autonomous Region",CN-65,65,Altay,1,ZWAT,AAT,,,https://en.wikipedia.org/wiki/Altay_Xuedu_Airport,"Altay Air Base",500,2022-08-02T08:40:47+00:00
300785,ZUAS,medium_airport,"Anshun Huangguoshu Airport",26.260556,105.873333,4812,AS,China,CN,"Guizhou Province",CN-52,52,"Anshun (Xixiu)",1,ZUAS,AVA,,,https://en.wikipedia.org/wiki/Anshun_Huangguoshu_Airport,,500,2022-08-29T16:08:48+00:00
44160,CN-0082,medium_airport,"Baise Youjiang Airport",23.7206,106.959999,490,AS,China,CN,"Guangxi Autonomous Region",CN-45,45,"Baise (Tianyang)",1,ZGBS,AEB,,,https://en.wikipedia.org/wiki/Baise_Youjiang_Airport,"Tian Yang Air Base, Bose airport, 百色右江机场",500,2022-08-29T16:16:28+00:00
44103,CN-0027,medium_airport,"Baoshan Yunrui Airport",25.053301,99.168297,5453,AS,China,CN,"Yunnan Province",CN-53,53,"Baoshan (Longyang)",1,ZPBS,BSD,,,https://en.wikipedia.org/wiki/Baoshan_Yunrui_Airport,"Baoshan Yunduan Airport",500,2022-09-22T00:30:21+00:00
314499,ZBYZ,medium_airport,"Bayannur Tianjitai Airport",40.926,107.7428,3400,AS,China,CN,"Inner Mongolia Autonomous Region",CN-15,15,Bavannur,1,ZBYZ,RLK,,,https://en.wikipedia.org/wiki/Bayannur_Tianjitai_Airport,,500,2015-05-07T11:27:38+00:00
30708,ZGBH,medium_airport,"Beihai Fucheng Airport",21.5394,109.293999,75,AS,China,CN,"Guangxi Autonomous Region",CN-45,45,"Beihai (Yinhai)",1,ZGBH,BHY,,,https://en.wikipedia.org/wiki/Beihai_Fucheng_Airport,,500,2024-07-08T11:03:54+00:00
31862,ZPLX,medium_airport,"Dehong Mangshi Airport",24.4011,98.5317,2890,AS,China,CN,"Yunnan Province",CN-53,53,"Dehong (Mangshi)",1,ZPMS,LUM,,,https://en.wikipedia.org/wiki/Dehong_Mangshi_Airport,,500,2022-09-23T10:01:12+00:00
312986,ZLXH,medium_airport,"Gannan Xiahe Airport",34.819014,102.622261,10510,AS,China,CN,"Gansu Province",CN-62,62,"Gannan (Xiahe)",1,ZLXH,GXH,,,https://en.wikipedia.org/wiki/Gannan_Xiahe_Airport,Hezuo,500,2022-10-17T10:34:48+00:00
35308,ZLGM,medium_airport,"Golmud Airport",36.4006,94.786102,9334,AS,China,CN,"Qinghai Province",CN-63,63,Golmud,1,ZLGM,GOQ,,,https://en.wikipedia.org/wiki/Golmud_Airport,,500,2016-06-02T09:00:31+00:00
319715,GMQ,medium_airport,"Golog Maqên Airport",34.418066,100.301144,12426,AS,China,CN,"Qinghai Province",CN-63,63,"Golog (Maqên)",1,ZLGL,GMQ,,,https://en.wikipedia.org/wiki/Golog_Maqin_Airport,"Guoluo Maqin, Maqên, Maqin",500,2022-08-29T14:24:25+00:00
31609,ZWHM,medium_airport,"Hami Airport",42.8414,93.669197,2703,AS,China,CN,"Xinjiang Autonomous Region",CN-65,65,Hami,1,ZWHM,HMI,,,https://en.wikipedia.org/wiki/Hami_Airport,"Kumul, Qumul",500,2017-07-10T05:57:34+00:00
327349,ZYDU,medium_airport,"Wudalianchi Dedu Airport",48.441037,126.128374,984,AS,China,CN,"Heilongjiang Province",CN-23,23,Heihe,1,ZYDU,DTU,,,https://en.wikipedia.org/wiki/Wudalianchi_Dedu_Airport,,500,2021-12-22T18:29:26+00:00
327443,ZBHZ,medium_airport,"Holingol Huolinhe Airport",45.487222,119.407222,,AS,China,CN,"Inner Mongolia Autonomous Region",CN-15,15,Holingol,1,ZBHZ,HUO,,,https://en.wikipedia.org/wiki/Holingol_Huolinhe_Airport,,500,2018-04-30T07:33:12+00:00
44146,CN-0068,medium_airport,"Huizhou Pingtan Airport",23.049999,114.599998,50,AS,China,CN,"Guangdong Province",CN-44,44,"Huizhou (Pingtan)",1,ZGHZ,HUZ,,,https://en.wikipedia.org/wiki/Huizhou_Airport,"Huiyang Air Base, Pingtan Airport",500,2021-05-14T18:22:36+00:00
301009,JGD,medium_airport,"Daxing'anling Elunchun Airport",50.371389,124.1175,1205,AS,China,CN,"Heilongjiang Province",CN-23,23,Jiagedaqi,1,ZYJD,JGD,,,https://en.wikipedia.org/wiki/Daxing%27anling_Elunchun_Airport,"Jagdaqi, Jiagedaqi",500,2024-04-15T16:24:55+00:00
300515,ZLJN,medium_airport,"Jining Qufu Airport",35.292778,116.346667,134,AS,China,CN,"Shandong Province",CN-37,37,Jining,1,ZSJG,JNG,,,https://en.wikipedia.org/wiki/Jining_Qufu_Airport,,500,2021-12-20T17:43:34+00:00
44167,CN-0089,medium_airport,"Lianyungang Huaguoshan International Airport",34.41406,119.17899,,AS,China,CN,"Jiangsu Province",CN-32,32,Lianyungang,1,ZSLG,LYG,,,https://en.wikipedia.org/wiki/Lianyungang_Huaguoshan_International_Airport,,500,2022-06-15T20:42:37+00:00
44116,CN-0040,medium_airport,"Lincang Boshang Airport",23.7381,100.025002,6230,AS,China,CN,"Yunnan Province",CN-53,53,Lincang,1,ZPLC,LNJ,,,https://en.wikipedia.org/wiki/Lincang_Airport,"Lintsang Airfield",500,2021-12-02T14:00:08+00:00
339959,JNZ,medium_airport,"Jinzhou Bay Airport",40.936032,121.277114,,AS,China,CN,"Liaoning Province",CN-21,21,"Linghai, Jinzhou",1,ZYJZ,JNZ,,,https://en.wikipedia.org/wiki/Jinzhou_Bay_Airport,,500,2022-06-15T20:37:30+00:00
31871,ZSLY,medium_airport,"Linyi Qiyang Airport",35.052918,118.411828,10499,AS,China,CN,"Shandong Province",CN-37,37,Linyi,1,ZSLY,LYI,,,https://en.wikipedia.org/wiki/Linyi_Airport,,500,2024-07-08T07:55:56+00:00
327444,ZBLL,medium_airport,"Lüliang Dawu Airport",37.683333,111.142778,,AS,China,CN,"Shaanxi Province",CN-61,61,Lüliang,1,ZBLL,LLV,,,https://en.wikipedia.org/wiki/L%C3%BCliang_Airport,,500,2021-12-20T17:16:00+00:00
336114,ZULZ,medium_airport,"Luzhou Yunlong Airport",29.030357,105.468407,,AS,China,CN,"Sichuan Province",CN-51,51,"Luzhou (Yunlong)",1,ZULZ,LZO,,,https://en.wikipedia.org/wiki/Luzhou_Yunlong_Airport,,500,2022-08-29T14:05:39+00:00
319417,ZLHX,medium_airport,"Huatugou Airport",38.201645,90.837843,2945,AS,China,CN,"Qinghai Province",CN-63,63,Mengnai,1,ZLHX,HTT,,,https://en.wikipedia.org/wiki/Huatugou_Airport,,500,2021-04-11T20:54:52+00:00
301193,ZYMH,medium_airport,"Mohe Gulian Airport",52.916871,122.422759,1836,AS,China,CN,"Heilongjiang Province",CN-23,23,Mohe,1,ZYMH,OHE,,,https://en.wikipedia.org/wiki/Mohe_Gulian_Airport,,500,2021-12-21T12:22:25+00:00
300513,ZBDS,medium_airport,"Ordos Ejin Horo Airport",39.491666,109.863888,4557,AS,China,CN,"Inner Mongolia Autonomous Region",CN-15,15,Ordos,1,ZBDS,DSN,,,https://en.wikipedia.org/wiki/Ordos_Ejin_Horo_Airport,Dongsheng,500,2024-07-28T06:28:58+00:00
44126,CN-0050,medium_airport,"Panzhihua Bao'anying Airport",26.54,101.79852,1620,AS,China,CN,"Sichuan Province",CN-51,51,"Panzhihua (Renhe)",1,ZUZH,PZI,,,https://en.wikipedia.org/wiki/Panzhihua_Bao'anying_Airport,"Xining Air Base, 攀枝花保安营机场",500,2022-08-29T16:01:06+00:00
31685,ZLQY,medium_airport,"Qingyang Xifeng Airport",35.802638,107.598896,,AS,China,CN,"Gansu Province",CN-62,62,"Qingyang (Xifeng)",1,ZLQY,IQN,,,https://en.wikipedia.org/wiki/Qingyang_Airport,"Dingxi Air Base",500,2022-08-29T14:38:58+00:00
318174,ZBDH,medium_airport,"Qinhuangdao Beidaihe Airport",39.666389,119.058889,46,AS,China,CN,"Hebei Province",CN-13,13,Qinhuangdao,1,ZBDH,BPE,,,https://en.wikipedia.org/wiki/Qinhuangdao_Beidaihe_Airport,,500,2016-05-30T09:36:23+00:00
323218,ZSRZ,medium_airport,"Rizhao Shanzihe Airport",35.405033,119.324403,121,AS,China,CN,"Shandong Province",CN-37,37,Rizhao,1,ZSRZ,RIZ,,http://www.rzairport.com.cn/,https://en.wikipedia.org/wiki/Rizhao_Shanzihe_Airport,,500,2021-12-20T17:50:57+00:00
316774,SQJ,medium_airport,"Sanming Shaxian Airport",26.4263,117.8336,830,AS,China,CN,"Fujian Province",CN-35,35,Sanming,1,ZSSM,SQJ,,,https://en.wikipedia.org/wiki/Sanming_Shaxian_Airport,,500,2021-12-21T16:27:21+00:00
44157,CN-0079,medium_airport,"Shaoguan Danxia Airport",24.9786,113.420998,280,AS,China,CN,"Guangdong Province",CN-44,44,Shaoguan,1,ZGSG,HSC,,,https://en.wikipedia.org/wiki/Shaoguan_Danxia_Airport,"Shaoguan Air Base, Shaoguan Guitou Airport",500,2022-06-10T07:27:36+00:00
319811,ZHSN,medium_airport,"Shennongjia Hongping Airport",31.626,110.34,8365,AS,China,CN,"Hubei Province",CN-42,42,"Shennongjia (Hongping)",1,ZHSN,HPG,,,https://en.wikipedia.org/wiki/Shennongjia_Hongping_Airport,,500,2022-08-29T14:47:15+00:00
318173,ZHSY,medium_airport,"Shiyan Wudangshan Airport",32.592889,110.906296,,AS,China,CN,"Hubei Province",CN-42,42,"Shiyan (Maojian)",1,ZHSY,WDS,,,https://en.wikipedia.org/wiki/Shiyan_Wudangshan_Airport,,500,2022-08-29T14:44:12+00:00
30827,ZYCY,medium_airport,"Chaoyang Airport",41.538101,120.434998,568,AS,China,CN,"Liaoning Province",CN-21,21,"Shuangta, Chaoyang",1,ZYCY,CHG,,,https://en.wikipedia.org/wiki/Chaoyang_Airport,,500,2021-01-21T14:19:50+00:00
327445,ZBUC,medium_airport,"Ulanqab Jining Airport",41.130266,113.107274,,AS,China,CN,"Inner Mongolia Autonomous Region",CN-15,15,Ulanqab,1,ZBUC,UCB,,,https://en.wikipedia.org/wiki/Ulanqab_Jining_Airport,,500,2022-08-01T12:30:16+00:00
44122,CN-0046,medium_airport,"Xigaze Peace Airport / Shigatse Air Base",29.3519,89.311401,3782,AS,China,CN,"Tibet Autonomous Region",CN-54,54,"Xigazê (Samzhubzê)",1,ZURK,RKZ,,,https://en.wikipedia.org/wiki/Shigatse_Peace_Airport,,500,2022-09-20T16:30:12+00:00
301647,ZUYI,medium_airport,"Xingyi Wanfenglin Airport",25.083423,104.960804,4150,AS,China,CN,"Guizhou Province",CN-52,52,Xingyi,1,ZUYI,ACX,,,https://en.wikipedia.org/wiki/Xingyi_Wanfenglin_Airport,,500,2021-10-06T18:12:26+00:00
323907,CN-0067,medium_airport,"Xinyang Minggang Airport",32.540819,114.079141,312,AS,China,CN,"Henan Province",CN-41,41,Xinyang,1,ZHXY,XAI,,,https://en.wikipedia.org/wiki/Xinyang_Minggang_Airport,"Queshan Air Base, 信阳明港机场",500,2019-09-14T14:30:16+00:00
336112,ENY,medium_airport,"Yan'an Nanniwan Airport",36.479413,109.464083,,AS,China,CN,"Shaanxi Province",CN-61,61,"Yan'an (Baota)",1,ZLYA,ENY,ENY,,https://en.wikipedia.org/wiki/Yan%27an_Nanniwan_Airport,,500,2022-08-29T14:41:46+00:00
307012,ZYLD,medium_airport,"Yichun Lindu Airport",47.752056,129.019125,791,AS,China,CN,"Heilongjiang Province",CN-23,23,Yichun,1,ZYLD,LDS,,,https://en.wikipedia.org/wiki/Yichun_Lindu_Airport,"Yichun Shi Airport",500,2022-06-10T23:00:16+00:00
298989,ZLIC,medium_airport,"Yinchuan Hedong International Airport",38.322758,106.393214,3743,AS,China,CN,"Ningxia Autonomous Region",CN-64,64,Yinchuan,1,ZLIC,INC,,http://www.ningxiaairport.com/,https://en.wikipedia.org/wiki/Yinchuan_Hedong_International_Airport,,500,2024-07-08T07:48:35+00:00
32726,ZSYW,medium_airport,"Yiwu Airport",29.3446998596,120.031997681,262,AS,China,CN,"Zhejiang Province",CN-33,33,Yiwu,1,ZSYW,YIW,,,https://en.wikipedia.org/wiki/Yiwu_Airport,,500,2012-10-31T00:20:28+00:00
308238,ZGLG,medium_airport,"Yongzhou Lingling Airport",26.338661,111.610043,340,AS,China,CN,"Hunan Province",CN-43,43,Yongzhou,1,ZGLG,LLF,,,https://en.wikipedia.org/wiki/Yongzhou_Lingling_Airport,,500,2021-10-12T18:13:40+00:00
300516,ZYLS,medium_airport,"Yushu Batang Airport",32.836389,97.036389,12816,AS,China,CN,"Qinghai Province",CN-63,63,"Yushu (Batang)",1,ZLYS,YUS,,,https://en.wikipedia.org/wiki/Yushu_Batang_Airport,,500,2023-02-16T11:14:02+00:00
323666,ZBZL,medium_airport,"Zhalantun Genghis Khan Airport",47.865942,122.768662,928,AS,China,CN,"Inner Mongolia Autonomous Region",CN-15,15,Zhalantun,1,ZBZL,NZL,,,https://en.wikipedia.org/wiki/Zhalantun_Chengjisihan_Airport,Chengjisihan,500,2022-01-27T17:50:43+00:00
44100,CN-0024,medium_airport,"Zhangjiakou Ningyuan Airport",40.738602,114.93,2347,AS,China,CN,"Hebei Province",CN-13,13,Zhangjiakou,1,ZBZJ,ZQZ,,,https://en.wikipedia.org/wiki/Zhangjiakou_Ningyuan_Airport,"Zhangjiakou Air Base, 张家口宁远机场, ZZHA",500,2022-08-02T21:13:40+00:00
308462,ZLZW,medium_airport,"Zhongwei Shapotou Airport",37.573125,105.154454,8202,AS,China,CN,"Ningxia Autonomous Region",CN-64,64,"Zhongwei (Shapotou)",1,ZLZW,ZHY,,,https://en.wikipedia.org/wiki/Zhongwei_Shapotou_Airport,,500,2022-08-03T11:16:04+00:00
308403,ZUZY,medium_airport,"Zunyi Xinzhou Airport",27.810723,107.247189,2723,AS,China,CN,"Guizhou Province",CN-52,52,Zunyi,1,ZUZY,ZYI,,,https://en.wikipedia.org/wiki/Zunyi_Xinzhou_Airport,,500,2024-04-15T20:15:17+00:00
44237,CN-0159,closed,"Longyou Air Base",29.1131,119.177002,,AS,China,CN,"Zhejiang Province",CN-33,33,,0,,,,,,,250,2022-06-10T23:51:01+00:00
44230,CN-0152,medium_airport,"Huian Air Base",25.026100158691406,118.80699920654297,,AS,China,CN,"Fujian Province",CN-35,35,,0,,,,,,,250,2009-04-17T22:40:50+00:00
354040,CN-0321,medium_airport,"Anji Tianzihu General Airport",30.797725,119.590287,137,AS,China,CN,"Zhejiang Province",CN-33,33,Anji,0,ZSTZ,,,,,,250,2022-05-17T04:46:11+00:00
348158,CN-0188,medium_airport,"Beijing Nanjiao Airport",39.48595,116.37236,,AS,China,CN,"Beijing Municipality",CN-11,11,Beijing,0,ZBNY,NAY,,,https://zh.wikipedia.org/wiki/%E5%8C%97%E4%BA%AC%E5%8D%97%E9%83%8A%E6%9C%BA%E5%9C%BA,"New Nanyuan",250,2021-09-30T17:41:31+00:00
44263,CN-0185,medium_airport,"Changchun Air Base",43.9053,125.197998,,AS,China,CN,"Jilin Province",CN-22,22,Changchun,0,,,,,,,250,2021-12-20T18:26:16+00:00
44102,CN-0026,medium_airport,"Chengdu Huangtianba Air Base",30.705299,103.949997,,AS,China,CN,"Sichuan Province",CN-51,51,"Chengdu (Qingyang)",0,,,,,,,250,2022-08-29T13:55:48+00:00
44203,CN-0125,medium_airport,"Lintao Air Base",35.3083,103.835999,,AS,China,CN,"Gansu Province",CN-62,62,"Dingxi (Lintao)",0,,,,,,,250,2022-08-29T14:22:26+00:00
44195,CN-0117,medium_airport,"Gonghe Air Base (under construction)",36.3367,100.480003,,AS,China,CN,"Qinghai Province",CN-63,63,"Hainan (Gonghe)",0,,,,,https://en.wikipedia.org/wiki/Gonghe_Qinghaihu_Airport,,250,2024-04-15T14:52:27+00:00
44276,CN-0198,medium_airport,"Lalin Air Base",45.259457,126.893536,,AS,China,CN,"Heilongjiang Province",CN-23,23,Harbin,0,,,,,,,250,2021-12-22T18:13:02+00:00
312371,AHJ,medium_airport,"Hongyuan Airport",32.53154,102.35224,11600,AS,China,CN,"Sichuan Province",CN-51,51,"Ngawa (Hongyuan)",0,ZUHY,AHJ,,,https://en.wikipedia.org/wiki/Hongyuan_Airport,Aba,250,2022-08-29T14:21:06+00:00
44243,CN-0165,medium_airport,"Ningbo Zhuangqiao Air Base",29.9228,121.573997,,AS,China,CN,"Zhejiang Province",CN-33,33,Ningbo,0,,,,,,,250,2021-10-01T11:34:59+00:00
44247,CN-0169,medium_airport,"Shanghai Dachang Air Base",31.324438,121.409508,,AS,China,CN,"Shanghai Municipality",CN-31,31,"Shanghai (Baoshan)",0,,,,,,,250,2021-03-18T00:56:45+00:00
44286,CN-0208,medium_airport,"Siping Air Base",43.156898,124.292,,AS,China,CN,"Jilin Province",CN-22,22,Siping,0,,,,,,,250,2021-12-20T18:14:39+00:00
353993,CN-0316,medium_airport,"Chenghu General Airport",31.215334,120.789328,33,AS,China,CN,"Jiangsu Province",CN-32,32,Suzhou,0,,,,,,,250,2023-07-09T00:00:54+00:00
43972,CN-0003,medium_airport,"Laohutun Air Base",39.669998,121.765999,,AS,China,CN,"Liaoning Province",CN-21,21,"Wafangdian, Dalian",0,,,,,,,250,2021-01-21T14:20:47+00:00
44214,CN-0136,medium_airport,"Wuwei Air Base",37.9883,102.567001,,AS,China,CN,"Gansu Province",CN-62,62,Wuwei,0,,,,,,,250,2022-08-03T10:50:47+00:00
44212,CN-0134,medium_airport,"Wugong Air Base",34.275907,108.2658,,AS,China,CN,"Shaanxi Province",CN-61,61,"Xianyang (Wugong)",0,,,,,,,250,2022-08-29T14:28:08+00:00
44260,CN-0182,medium_airport,"Zhangshu Air Base",28.023283,115.549649,116,AS,China,CN,"Jiangxi Province",CN-36,36,Yichun,0,,,,,,,250,2021-12-21T12:20:50+00:00
324768,CN-0076,medium_airport,"Zhengzhou Air Base",34.86125,113.729631,,AS,China,CN,"Henan Province",CN-41,41,Zhengzhou,0,,,,,,,250,2021-12-20T16:43:41+00:00
30632,ZLAK,small_airport,"Ankang Fuqiang Airport",32.75696,108.87338,1209,AS,China,CN,"Shaanxi Province",CN-61,61,"Ankang (Hanbin)",1,ZLAK,AKA,,,https://en.wikipedia.org/wiki/Ankang_Fuqiang_Airport,,150,2022-08-29T14:38:36+00:00
30830,ZBCZ,small_airport,"Changzhi Wangcun Airport",36.247501,113.125999,,AS,China,CN,"Shanxi Province",CN-14,14,Changzhi,1,ZBCZ,CIH,,,https://en.wikipedia.org/wiki/Changzhi_Wangcun_Airport,,150,2022-07-06T20:44:35+00:00
35307,ZUDX,small_airport,"Dachuan Airport",31.1302,107.4295,,AS,China,CN,"Sichuan Province",CN-51,51,"Dazhou (Daxian)",1,ZUDX,DAX,,,https://en.wikipedia.org/wiki/Daxian_Airport,Daxian,150,2022-08-29T13:59:46+00:00
31659,ZLHZ,small_airport,"Hanzhong Chenggu Airport",33.133527,107.203817,,AS,China,CN,"Shaanxi Province",CN-61,61,"Hanzhong (Chenggu)",1,ZLHZ,HZG,,,https://en.wikipedia.org/wiki/Hanzhong_Chenggu_Airport,,150,2022-08-29T14:23:28+00:00
31699,ZLJQ,small_airport,"Jiayuguan Airport",39.856899,98.3414,5112,AS,China,CN,"Gansu Province",CN-62,62,Jiayuguan,1,ZLJQ,JGN,,,https://en.wikipedia.org/wiki/Jiayuguan_Airport,,150,2021-12-16T22:01:44+00:00
35310,ZWKM,small_airport,"Karamay Airport",45.46655,84.9527,,AS,China,CN,"Xinjiang Autonomous Region",CN-65,65,Karamay,1,ZWKM,KRY,,,https://en.wikipedia.org/wiki/Karamay_Airport,,150,2011-10-06T11:49:35+00:00
31731,ZWKC,small_airport,"Kuqa Qiuci Airport",41.677856,82.872917,3524,AS,China,CN,"Xinjiang Autonomous Region",CN-65,65,Kuqa,1,ZWKC,KCA,,,https://en.wikipedia.org/wiki/Kuqa_Qiuci_Airport,Kucha,150,2021-03-09T11:57:52+00:00
35315,ZBUL,small_airport,"Ulanhot Yilelite Airport",46.195333,122.008333,,AS,China,CN,"Inner Mongolia Autonomous Region",CN-15,15,Ulanhot,1,ZBUL,HLH,,,https://en.wikipedia.org/wiki/Ulanhot_Yilelite_Airport,,150,2022-06-11T22:31:32+00:00
31677,YEH,small_airport,"Yinchuan Helanshan Air Base",38.481899,106.009003,3770,AS,China,CN,"Ningxia Autonomous Region",CN-64,64,Yinchuan,0,,,YEH,,,Xincheng,150,2022-08-01T13:14:53+00:00
32563,ZLYL,small_airport,"Yulin Yuyang Airport",38.35971,109.590927,3891,AS,China,CN,"Shaanxi Province",CN-61,61,Yulin,1,ZLYL,UYN,,http://www.cwag-yl.com/,https://en.wikipedia.org/wiki/Yulin_Yuyang_Airport,,150,2024-07-08T11:13:54+00:00
518484,ZHQQ,small_airport,"Anyang Hongqiqu Airport",35.870833,114.461944,,AS,China,CN,"Henan Province",CN-41,41,Anyang,1,ZHQQ,HQQ,,,https://en.wikipedia.org/wiki/Anyang_Hongqiqu_Airport,,100,2024-01-05T11:10:16+00:00
323881,CN-0062,small_airport,"Bazhong Enyang Airport",31.73842,106.644872,1804,AS,China,CN,"Sichuan Province",CN-51,51,"Bazhong (Enyang)",1,ZUBZ,BZX,BZX,,https://en.wikipedia.org/wiki/Bazhong_Enyang_Airport,,100,2022-08-29T13:59:28+00:00
336107,ZUGZ,small_airport,"Garze Gesar Airport",31.7575,99.554167,13346,AS,China,CN,"Sichuan Province",CN-51,51,"Garzê (Garzê)",1,ZUGZ,GZG,GZG,,https://en.wikipedia.org/wiki/Garze_Gesar_Airport,"Ganzi, Garzê",100,2024-07-08T05:07:13+00:00
333096,HBQ,small_airport,"Haibei Qilian Airport",38.008068,100.645065,10377,AS,China,CN,"Qinghai Province",CN-63,63,"Haibei (Qilian)",1,ZLHB,HBQ,,,https://en.wikipedia.org/wiki/Qilian_Airport,,100,2022-08-03T11:06:36+00:00
342843,ZWYT,small_airport,"Yutian Wanfang Airport",36.8085,81.7827,4731,AS,China,CN,"Xinjiang Autonomous Region",CN-65,65,"Hotan (Yutian)",1,ZWYT,YTW,YTW,,https://en.wikipedia.org/wiki/Yutian_Wanfang_Airport,,100,2021-04-11T21:05:26+00:00
351028,CN-0284,small_airport,Miyun/Mujiayu,40.401005,116.881289,300,AS,China,CN,"Beijing Municipality",CN-11,11,,0,,,,,,,50,2021-12-28T09:50:45+00:00
30670,ZHAY,small_airport,"Anyang Yindu Airport",36.1339,114.344002,,AS,China,CN,"Henan Province",CN-41,41,Anyang,0,ZHAY,AYN,,,https://en.wikipedia.org/wiki/Anyang_Airport,,50,2024-01-07T01:06:49+00:00
308739,ZUGH,small_airport,"Guanghan Airport",30.9485,104.3296,1531,AS,China,CN,"Sichuan Province",CN-51,51,"Deyang (Guanghan)",0,ZUGH,GHN,,,https://en.wikipedia.org/wiki/Guanghan_Airport,"Civil Aviation Flight University of China",50,2022-08-29T13:56:05+00:00
44285,CN-0207,small_airport,"Shuangcheng Air Base",45.406874,126.320977,,AS,China,CN,"Heilongjiang Province",CN-23,23,Harbin,0,,,,,,,50,2021-12-22T18:13:17+00:00
31701,ZYJL,small_airport,"Jilin Ertaizi Airport",44.002652,126.395244,,AS,China,CN,"Jilin Province",CN-22,22,Jilin,0,ZYJL,JIL,,,https://en.wikipedia.org/wiki/Jilin_Ertaizi_Airport,,50,2021-10-01T10:31:33+00:00
318175,LFQ,small_airport,"Linfen Yaomiao Airport",36.041083,111.491683,,AS,China,CN,"Shanxi Province",CN-14,14,"Linfen (Yaodu)",0,,,,,,,50,2022-08-29T14:44:47+00:00
32685,ZGWZ,closed,"Wuzhou Changzhoudao Airport",23.456699,111.248001,89,AS,China,CN,"Guangxi Autonomous Region",CN-45,45,"Wuzhou (Changzhou)",0,,,,,https://en.wikipedia.org/wiki/Wuzhou_Changzhoudao_Airport,"WUZ, ZGWZ",50,2021-12-01T18:25:36+00:00
319812,HSJ,small_airport,"Zhengzhou Shangjie Airport",34.842153,113.273983,450,AS,China,CN,"Henan Province",CN-41,41,Zhengzhou,0,,HSJ,,,https://zh.wikipedia.org/wiki/%E9%83%91%E5%B7%9E%E4%B8%8A%E8%A1%97%E6%9C%BA%E5%9C%BA,,50,2024-06-07T08:21:46+00:00
307260,CN-0017,heliport,"Lushan Heliport",29.664823,116.079554,,AS,China,CN,"Jiangxi Province",CN-36,36,"Lianxi, Jiujiang",0,,,,,,"Helicopter complex",0,2021-09-30T16:35:58+00:00
347108,EHU,large_airport,"Ezhou Huahu Airport",30.341178,115.03926,86,AS,China,CN,"Hebei Province",CN-13,13,Ezhou,1,ZHEC,EHU,,,https://en.wikipedia.org/wiki/Ezhou_Huahu_Airport,"EHU, ZHEC",1000,2023-09-29T06:01:36+00:00
